File,Description,mean_W,ci_low_W,ci_high_W,mean_U,ci_low_U,ci_high_U,max_W,ci_low_max_W,ci_high_max_W,min_W,ci_low_min_W,ci_high_min_W,mean_utilization_Q1,ci_low_utilization_Q1,ci_high_utilization_Q1,mean_utilization_Q2,ci_low_utilization_Q2,ci_high_utilization_Q2,mean_queueLength_Q1,mean_queueLength_Q2,queueLength_Q1,queueLength_Q2
Config46,"Configuration with Strategy=1, N=2, lambda=2s, m1=0.25s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(20, 22)",22.223818336934308,22.013612557484592,22.434024116384023,-2.557949093025904,-2.7681548724756215,-2.3477433135761867,71.237738055746,22.013612557484592,22.434024116384023,0.040307537842,22.013612557484592,22.434024116384023,2.6689441656880537e-05,2.6506443755072042e-05,2.687243955868903e-05,2.675370538819628e-05,2.6482471546747316e-05,2.702493922964524e-05,43.60243407707911,0.5,[ 5.  6.  5. ... 50. 49. 50.],[0. 1. 0. ... 1. 0. 1.]
Config47,"Configuration with Strategy=0, N=3, lambda=2s, m1=0.25s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(20, 22)",23.986172488795944,23.75717549856385,24.215169479028038,-4.320303244887545,-4.549300235119638,-4.091306254655452,74.332700282718,23.75717549856385,24.215169479028038,0.197649702537,23.75717549856385,24.215169479028038,2.6794566062002632e-05,2.66072393536805e-05,2.6981892770324764e-05,2.6460626587637594e-05,2.6303490544913035e-05,2.6617762630362154e-05,46.80003215347927,1.1667019475021168,[32. 33. 32. ...  2.  1.  2.],[1. 2. 1. ... 2. 1. 2.]
Config48,"Configuration with Strategy=1, N=3, lambda=2s, m1=0.25s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(20, 22)",22.34725243165853,22.13701611641929,22.557488746897768,-2.6813831877501313,-2.891619502989371,-2.4711468725108916,71.329022102123,22.13701611641929,22.557488746897768,0.040307537842,22.13701611641929,22.557488746897768,2.6689441656880537e-05,2.6505433534397964e-05,2.687344977936311e-05,2.6736538153039942e-05,2.657594684881682e-05,2.6897129457263066e-05,43.35662431941924,1.1615689000588203,[ 5.  6.  7. ... 48. 49. 50.],[2. 1. 2. ... 1. 2. 1.]
Config49,"Configuration with Strategy=0, N=2, lambda=2s, m1=0.25s, m2=0.25s, pDistribution = uniform(4, 6), vDistribution = uniform(14, 16)",15.950338840082567,15.754629075308053,16.146048604857082,-5.2844695961741674,-5.480179360948683,-5.088759831399652,76.774066250424,15.754629075308053,16.146048604857082,0.032146912481,15.754629075308053,16.146048604857082,2.704822698872089e-05,2.680248448162745e-05,2.729396949581433e-05,2.6603527627763437e-05,2.6334581595894846e-05,2.6872473659632027e-05,31.270698655703118,0.5000133017638139,[ 0.  1.  2. ... 40. 39. 40.],[1. 0. 1. ... 1. 0. 1.]
Config50,"Configuration with Strategy=1, N=2, lambda=2s, m1=0.25s, m2=0.25s, pDistribution = uniform(4, 6), vDistribution = uniform(14, 16)",22.223818336934308,22.013612557484592,22.434024116384023,-11.557949093025902,-11.76815487247562,-11.347743313576185,71.237738055746,22.013612557484592,22.434024116384023,0.040307537842,22.013612557484592,22.434024116384023,2.6689441656880537e-05,2.6506443755072042e-05,2.687243955868903e-05,2.675370538819628e-05,2.6482471546747316e-05,2.702493922964524e-05,43.60243407707911,0.5,[ 5.  6.  5. ... 50. 49. 50.],[0. 1. 0. ... 1. 0. 1.]
Config51,"Configuration with Strategy=0, N=3, lambda=2s, m1=0.25s, m2=0.25s, pDistribution = uniform(4, 6), vDistribution = uniform(14, 16)",23.986172488795944,23.75717549856385,24.215169479028038,-13.320303244887546,-13.54930023511964,-13.091306254655452,74.332700282718,23.75717549856385,24.215169479028038,0.197649702537,23.75717549856385,24.215169479028038,2.6794566062002632e-05,2.66072393536805e-05,2.6981892770324764e-05,2.6460626587637594e-05,2.6303490544913035e-05,2.6617762630362154e-05,46.80003215347927,1.1667019475021168,[32. 33. 32. ...  2.  1.  2.],[1. 2. 1. ... 2. 1. 2.]
Config52,"Configuration with Strategy=1, N=3, lambda=2s, m1=0.25s, m2=0.25s, pDistribution = uniform(4, 6), vDistribution = uniform(14, 16)",22.34725243165853,22.13701611641929,22.557488746897768,-11.68138318775013,-11.89161950298937,-11.471146872510891,71.329022102123,22.13701611641929,22.557488746897768,0.040307537842,22.13701611641929,22.557488746897768,2.6689441656880537e-05,2.6505433534397964e-05,2.687344977936311e-05,2.6736538153039942e-05,2.657594684881682e-05,2.6897129457263066e-05,43.35662431941924,1.1615689000588203,[ 5.  6.  7. ... 48. 49. 50.],[2. 1. 2. ... 1. 2. 1.]
Config53,"Configuration with Strategy=0, N=2, lambda=2s, m1=0.25s, m2=0.25s, pDistribution = uniform(4, 6), vDistribution = uniform(18, 20)",15.950338840082567,15.754629075308053,16.146048604857082,-1.2844695961741668,-1.4801793609486822,-1.0887598313996514,76.774066250424,15.754629075308053,16.146048604857082,0.032146912481,15.754629075308053,16.146048604857082,2.704822698872089e-05,2.680248448162745e-05,2.729396949581433e-05,2.6603527627763437e-05,2.6334581595894846e-05,2.6872473659632027e-05,31.270698655703118,0.5000133017638139,[ 0.  1.  2. ... 40. 39. 40.],[1. 0. 1. ... 1. 0. 1.]
Config54,"Configuration with Strategy=1, N=2, lambda=2s, m1=0.25s, m2=0.25s, pDistribution = uniform(4, 6), vDistribution = uniform(18, 20)",22.223818336934308,22.013612557484592,22.434024116384023,-7.557949093025904,-7.7681548724756215,-7.347743313576187,71.237738055746,22.013612557484592,22.434024116384023,0.040307537842,22.013612557484592,22.434024116384023,2.6689441656880537e-05,2.6506443755072042e-05,2.687243955868903e-05,2.675370538819628e-05,2.6482471546747316e-05,2.702493922964524e-05,43.60243407707911,0.5,[ 5.  6.  5. ... 50. 49. 50.],[0. 1. 0. ... 1. 0. 1.]
Config55,"Configuration with Strategy=0, N=3, lambda=2s, m1=0.25s, m2=0.25s, pDistribution = uniform(4, 6), vDistribution = uniform(18, 20)",23.986172488795944,23.75717549856385,24.215169479028038,-9.320303244887548,-9.549300235119642,-9.091306254655454,74.332700282718,23.75717549856385,24.215169479028038,0.197649702537,23.75717549856385,24.215169479028038,2.6794566062002632e-05,2.66072393536805e-05,2.6981892770324764e-05,2.6460626587637594e-05,2.6303490544913035e-05,2.6617762630362154e-05,46.80003215347927,1.1667019475021168,[32. 33. 32. ...  2.  1.  2.],[1. 2. 1. ... 2. 1. 2.]
Config56,"Configuration with Strategy=1, N=3, lambda=2s, m1=0.25s, m2=0.25s, pDistribution = uniform(4, 6), vDistribution = uniform(18, 20)",22.34725243165853,22.13701611641929,22.557488746897768,-7.68138318775013,-7.89161950298937,-7.471146872510891,71.329022102123,22.13701611641929,22.557488746897768,0.040307537842,22.13701611641929,22.557488746897768,2.6689441656880537e-05,2.6505433534397964e-05,2.687344977936311e-05,2.6736538153039942e-05,2.657594684881682e-05,2.6897129457263066e-05,43.35662431941924,1.1615689000588203,[ 5.  6.  7. ... 48. 49. 50.],[2. 1. 2. ... 1. 2. 1.]
Config57,"Configuration with Strategy=0, N=2, lambda=2s, m1=0.25s, m2=0.25s, pDistribution = uniform(4, 6), vDistribution = uniform(20, 22)",15.950338840082567,15.754629075308053,16.146048604857082,0.7155304038258333,0.519820639051318,0.9112401686003486,76.774066250424,15.754629075308053,16.146048604857082,0.032146912481,15.754629075308053,16.146048604857082,2.704822698872089e-05,2.680248448162745e-05,2.729396949581433e-05,2.6603527627763437e-05,2.6334581595894846e-05,2.6872473659632027e-05,31.270698655703118,0.5000133017638139,[ 0.  1.  2. ... 40. 39. 40.],[1. 0. 1. ... 1. 0. 1.]
Config58,"Configuration with Strategy=1, N=2, lambda=2s, m1=0.25s, m2=0.25s, pDistribution = uniform(4, 6), vDistribution = uniform(20, 22)",22.223818336934308,22.013612557484592,22.434024116384023,-5.557949093025904,-5.7681548724756215,-5.347743313576187,71.237738055746,22.013612557484592,22.434024116384023,0.040307537842,22.013612557484592,22.434024116384023,2.6689441656880537e-05,2.6506443755072042e-05,2.687243955868903e-05,2.675370538819628e-05,2.6482471546747316e-05,2.702493922964524e-05,43.60243407707911,0.5,[ 5.  6.  5. ... 50. 49. 50.],[0. 1. 0. ... 1. 0. 1.]
Config59,"Configuration with Strategy=0, N=3, lambda=2s, m1=0.25s, m2=0.25s, pDistribution = uniform(4, 6), vDistribution = uniform(20, 22)",23.986172488795944,23.75717549856385,24.215169479028038,-7.320303244887547,-7.54930023511964,-7.0913062546554535,74.332700282718,23.75717549856385,24.215169479028038,0.197649702537,23.75717549856385,24.215169479028038,2.6794566062002632e-05,2.66072393536805e-05,2.6981892770324764e-05,2.6460626587637594e-05,2.6303490544913035e-05,2.6617762630362154e-05,46.80003215347927,1.1667019475021168,[32. 33. 32. ...  2.  1.  2.],[1. 2. 1. ... 2. 1. 2.]
Config60,"Configuration with Strategy=1, N=3, lambda=2s, m1=0.25s, m2=0.25s, pDistribution = uniform(4, 6), vDistribution = uniform(20, 22)",22.34725243165853,22.13701611641929,22.557488746897768,-5.681383187750131,-5.8916195029893705,-5.471146872510892,71.329022102123,22.13701611641929,22.557488746897768,0.040307537842,22.13701611641929,22.557488746897768,2.6689441656880537e-05,2.6505433534397964e-05,2.687344977936311e-05,2.6736538153039942e-05,2.657594684881682e-05,2.6897129457263066e-05,43.35662431941924,1.1615689000588203,[ 5.  6.  7. ... 48. 49. 50.],[2. 1. 2. ... 1. 2. 1.]
Config61,"Configuration with Strategy=0, N=2, lambda=2s, m1=0.25s, m2=0.25s, pDistribution = uniform(8, 10), vDistribution = uniform(14, 16)",15.950338840082567,15.754629075308053,16.146048604857082,-9.284469596174166,-9.48017936094868,-9.088759831399651,76.774066250424,15.754629075308053,16.146048604857082,0.032146912481,15.754629075308053,16.146048604857082,2.704822698872089e-05,2.680248448162745e-05,2.729396949581433e-05,2.6603527627763437e-05,2.6334581595894846e-05,2.6872473659632027e-05,31.270698655703118,0.5000133017638139,[ 0.  1.  2. ... 40. 39. 40.],[1. 0. 1. ... 1. 0. 1.]
Config62,"Configuration with Strategy=1, N=2, lambda=2s, m1=0.25s, m2=0.25s, pDistribution = uniform(8, 10), vDistribution = uniform(14, 16)",22.223818336934308,22.013612557484592,22.434024116384023,-15.557949093025904,-15.768154872475622,-15.347743313576187,71.237738055746,22.013612557484592,22.434024116384023,0.040307537842,22.013612557484592,22.434024116384023,2.6689441656880537e-05,2.6506443755072042e-05,2.687243955868903e-05,2.675370538819628e-05,2.6482471546747316e-05,2.702493922964524e-05,43.60243407707911,0.5,[ 5.  6.  5. ... 50. 49. 50.],[0. 1. 0. ... 1. 0. 1.]
Config63,"Configuration with Strategy=0, N=3, lambda=2s, m1=0.25s, m2=0.25s, pDistribution = uniform(8, 10), vDistribution = uniform(14, 16)",23.986172488795944,23.75717549856385,24.215169479028038,-17.320303244887544,-17.549300235119638,-17.09130625465545,74.332700282718,23.75717549856385,24.215169479028038,0.197649702537,23.75717549856385,24.215169479028038,2.6794566062002632e-05,2.66072393536805e-05,2.6981892770324764e-05,2.6460626587637594e-05,2.6303490544913035e-05,2.6617762630362154e-05,46.80003215347927,1.1667019475021168,[32. 33. 32. ...  2.  1.  2.],[1. 2. 1. ... 2. 1. 2.]
Config64,"Configuration with Strategy=1, N=3, lambda=2s, m1=0.25s, m2=0.25s, pDistribution = uniform(8, 10), vDistribution = uniform(14, 16)",22.34725243165853,22.13701611641929,22.557488746897768,-15.68138318775013,-15.89161950298937,-15.471146872510891,71.329022102123,22.13701611641929,22.557488746897768,0.040307537842,22.13701611641929,22.557488746897768,2.6689441656880537e-05,2.6505433534397964e-05,2.687344977936311e-05,2.6736538153039942e-05,2.657594684881682e-05,2.6897129457263066e-05,43.35662431941924,1.1615689000588203,[ 5.  6.  7. ... 48. 49. 50.],[2. 1. 2. ... 1. 2. 1.]
Config65,"Configuration with Strategy=0, N=2, lambda=2s, m1=0.25s, m2=0.25s, pDistribution = uniform(8, 10), vDistribution = uniform(18, 20)",15.950338840082567,15.754629075308053,16.146048604857082,-5.2844695961741674,-5.480179360948683,-5.088759831399652,76.774066250424,15.754629075308053,16.146048604857082,0.032146912481,15.754629075308053,16.146048604857082,2.704822698872089e-05,2.680248448162745e-05,2.729396949581433e-05,2.6603527627763437e-05,2.6334581595894846e-05,2.6872473659632027e-05,31.270698655703118,0.5000133017638139,[ 0.  1.  2. ... 40. 39. 40.],[1. 0. 1. ... 1. 0. 1.]
Config66,"Configuration with Strategy=1, N=2, lambda=2s, m1=0.25s, m2=0.25s, pDistribution = uniform(8, 10), vDistribution = uniform(18, 20)",22.223818336934308,22.013612557484592,22.434024116384023,-11.557949093025902,-11.76815487247562,-11.347743313576185,71.237738055746,22.013612557484592,22.434024116384023,0.040307537842,22.013612557484592,22.434024116384023,2.6689441656880537e-05,2.6506443755072042e-05,2.687243955868903e-05,2.675370538819628e-05,2.6482471546747316e-05,2.702493922964524e-05,43.60243407707911,0.5,[ 5.  6.  5. ... 50. 49. 50.],[0. 1. 0. ... 1. 0. 1.]
Config67,"Configuration with Strategy=0, N=3, lambda=2s, m1=0.25s, m2=0.25s, pDistribution = uniform(8, 10), vDistribution = uniform(18, 20)",23.986172488795944,23.75717549856385,24.215169479028038,-13.320303244887546,-13.54930023511964,-13.091306254655452,74.332700282718,23.75717549856385,24.215169479028038,0.197649702537,23.75717549856385,24.215169479028038,2.6794566062002632e-05,2.66072393536805e-05,2.6981892770324764e-05,2.6460626587637594e-05,2.6303490544913035e-05,2.6617762630362154e-05,46.80003215347927,1.1667019475021168,[32. 33. 32. ...  2.  1.  2.],[1. 2. 1. ... 2. 1. 2.]
Config68,"Configuration with Strategy=1, N=3, lambda=2s, m1=0.25s, m2=0.25s, pDistribution = uniform(8, 10), vDistribution = uniform(18, 20)",22.34725243165853,22.13701611641929,22.557488746897768,-11.68138318775013,-11.89161950298937,-11.471146872510891,71.329022102123,22.13701611641929,22.557488746897768,0.040307537842,22.13701611641929,22.557488746897768,2.6689441656880537e-05,2.6505433534397964e-05,2.687344977936311e-05,2.6736538153039942e-05,2.657594684881682e-05,2.6897129457263066e-05,43.35662431941924,1.1615689000588203,[ 5.  6.  7. ... 48. 49. 50.],[2. 1. 2. ... 1. 2. 1.]
Config69,"Configuration with Strategy=0, N=2, lambda=2s, m1=0.25s, m2=0.25s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",15.950338840082567,15.754629075308053,16.146048604857082,-3.284469596174167,-3.480179360948682,-3.088759831399652,76.774066250424,15.754629075308053,16.146048604857082,0.032146912481,15.754629075308053,16.146048604857082,2.704822698872089e-05,2.680248448162745e-05,2.729396949581433e-05,2.6603527627763437e-05,2.6334581595894846e-05,2.6872473659632027e-05,31.270698655703118,0.5000133017638139,[ 0.  1.  2. ... 40. 39. 40.],[1. 0. 1. ... 1. 0. 1.]
Config70,"Configuration with Strategy=1, N=2, lambda=2s, m1=0.25s, m2=0.25s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",22.223818336934308,22.013612557484592,22.434024116384023,-9.557949093025904,-9.768154872475622,-9.347743313576187,71.237738055746,22.013612557484592,22.434024116384023,0.040307537842,22.013612557484592,22.434024116384023,2.6689441656880537e-05,2.6506443755072042e-05,2.687243955868903e-05,2.675370538819628e-05,2.6482471546747316e-05,2.702493922964524e-05,43.60243407707911,0.5,[ 5.  6.  5. ... 50. 49. 50.],[0. 1. 0. ... 1. 0. 1.]
Config71,"Configuration with Strategy=0, N=3, lambda=2s, m1=0.25s, m2=0.25s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",23.986172488795944,23.75717549856385,24.215169479028038,-11.320303244887548,-11.549300235119642,-11.091306254655454,74.332700282718,23.75717549856385,24.215169479028038,0.197649702537,23.75717549856385,24.215169479028038,2.6794566062002632e-05,2.66072393536805e-05,2.6981892770324764e-05,2.6460626587637594e-05,2.6303490544913035e-05,2.6617762630362154e-05,46.80003215347927,1.1667019475021168,[32. 33. 32. ...  2.  1.  2.],[1. 2. 1. ... 2. 1. 2.]
Config72,"Configuration with Strategy=1, N=3, lambda=2s, m1=0.25s, m2=0.25s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",22.34725243165853,22.13701611641929,22.557488746897768,-9.68138318775013,-9.89161950298937,-9.471146872510891,71.329022102123,22.13701611641929,22.557488746897768,0.040307537842,22.13701611641929,22.557488746897768,2.6689441656880537e-05,2.6505433534397964e-05,2.687344977936311e-05,2.6736538153039942e-05,2.657594684881682e-05,2.6897129457263066e-05,43.35662431941924,1.1615689000588203,[ 5.  6.  7. ... 48. 49. 50.],[2. 1. 2. ... 1. 2. 1.]
